Date,Team,Opponent,Place,Position,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,L10 GP,L10 MIN,L10 FG%,L10 3P%,L10 FT%,L10 REB,L10 AST,L10 BLK,L10 STL,L10 PF,L10 TO,L10 PTS,VsOpp GP,VsOpp MIN,VsOpp FG%,VsOpp 3P%,VsOpp FT%,VsOpp REB,VsOpp AST,VsOpp BLK,VsOpp STL,VsOpp PF,VsOpp TO,VsOpp PTS,Place GP,Place MIN,Place FG%,Place 3P%,Place FT%,Place REB,Place AST,Place BLK,Place STL,Place PF,Place TO,Place PTS,Points O/U line,PRA O/U line,Actual Points,Actual PRA
3/1/2023,NYK,BKN,Home,PG,Immanuel Quickley,23,62,10,27.8,4.5,10.2,0.442,1.8,5,0.358,2.7,5.3,0.521,0.529,2.1,2.5,0.822,0.7,3.4,4,3.1,0.8,0.2,1.1,2,12.9,14.8,0.569,0.485,0.248,2.6,13.1,7.9,16.2,1.5,0.5,8.8,19.2,2.8,1.7,4.5,0.125,0.5,0.6,1.1,1.3,10,27.8,47.6,41.4,72,3.8,2.3,0.4,0.8,1.8,0.7,14.2,3,25,40.7,37.5,66.7,5,4,0,0.7,2.3,1,10.7,33,27,47.4,38.8,83.5,4.5,2.9,0.2,0.6,2.1,1.1,13.4,12.5,18.5,15,20
3/1/2023,NYK,BKN,Home,C,Mitchell Robinson,24,41,40,27.1,3.2,4.7,0.696,0,0,,3.2,4.7,0.696,0.696,1,2,0.482,4.2,4.9,9.2,0.9,0.9,1.8,0.5,2.9,7.5,19,0.672,0,0.435,16.9,19.7,18.3,4.6,1.7,6.1,8.5,9.6,3,1.8,4.8,0.209,1.1,1.8,2.9,1.4,3,29.3,93.8,0,16.7,12.7,0,1.3,1,3,1,10.3,,,,,,,,,,,,,23,27.8,81.1,0,48.1,9,1,1.8,0.9,2.7,0.7,8.6,7.5,17.5,13,24
3/1/2023,NYK,BKN,Home,PG,Jalen Brunson,26,59,59,35.2,8.4,17.5,0.479,1.8,4.6,0.401,6.5,12.9,0.507,0.531,4.9,5.9,0.834,0.6,3,3.6,6.2,0.9,0.3,2,2.3,23.6,20.9,0.585,0.263,0.338,1.9,9.2,5.6,28.7,1.3,0.7,9.1,27,5.8,1.7,7.5,0.174,4.1,-0.4,3.7,3,10,37.8,52.9,42.6,77.6,4.3,6,0.1,0.6,1.9,1.7,27.3,3,34.7,53.7,43.8,78.9,3,3.7,0.3,0.3,1.7,1.3,26.7,32,35.4,47.5,40.5,81.3,3.5,6,0.2,0.8,2.2,1.9,24.4,24.5,34.5,39,50
3/1/2023,NYK,BKN,Home,PF,Julius Randle,28,63,63,35.8,8.5,18.4,0.463,2.8,8.1,0.345,5.7,10.3,0.556,0.539,5.3,7,0.758,2.1,8.4,10.5,4.1,0.7,0.3,2.8,3,25.1,21.2,0.585,0.44,0.378,6.3,25.4,15.9,18.8,0.9,0.8,11.4,29,4.7,2.8,7.5,0.16,4.4,0.1,4.5,3.7,10,35.6,49.2,36.6,81.8,8.7,4.2,0.1,0.4,2.1,2.4,27.5,3,34,43.8,30,72.2,10.3,5,0.3,0.7,1.3,2.7,20.3,33,35.9,44.1,29.4,77,10.3,4.2,0.3,0.7,3,2.4,23.5,25.5,38.5,21,37
3/1/2023,HOU,MEM,Home,PF,Jabari Smith Jr.,19,58,58,30.2,4.2,10.9,0.384,1.5,5.2,0.293,2.7,5.7,0.468,0.454,2,2.5,0.788,1.3,5.7,7.1,1.2,0.5,1,1.4,2.9,11.9,9.8,0.495,0.48,0.231,4.8,20.9,12.8,5.9,0.8,3.2,10.8,18.4,-0.5,1,0.5,0.014,-3.3,-1.3,-4.6,-1.2,10,33.5,37.2,24.4,80.6,7.4,2.2,0.9,0.3,2.4,1.7,12.4,1,35,21.4,25,100,1,1,2,0,5,0,10,28,30.3,38.2,28.3,79.7,6.8,1.2,1.1,0.5,2.9,1.5,11.6,12.5,22.5,4,11
3/1/2023,HOU,MEM,Home,C,Alperen Şengün,20,56,53,28.1,5.8,10.6,0.551,0.2,0.7,0.317,5.6,9.9,0.568,0.561,2.9,3.9,0.745,3.2,5.5,8.7,3.8,0.8,0.9,2.5,3.4,14.8,20.1,0.601,0.069,0.37,12.3,21.4,16.8,22,1.4,3.3,16.8,21.8,2.8,1.2,4,0.122,1.2,0.3,1.5,1.4,10,28.2,45.2,33.3,80,7.1,5,0.4,0.7,3.5,2.6,12.5,1,27,69.2,50,40,12,1,2,1,3,1,23,26,30.5,54.7,27.8,72.4,8.9,4.5,1,0.8,3.8,2.4,15.7,14.5,27.5,11,24
3/1/2023,HOU,MEM,Home,SF,Kenyon Martin Jr.,22,61,28,26.6,4.7,8.4,0.559,0.8,2.7,0.315,3.8,5.7,0.672,0.609,1.7,2.6,0.66,1.5,4.1,5.6,1.6,0.5,0.4,1.1,1.8,11.9,15.3,0.626,0.318,0.306,6.2,16.8,11.5,9.1,0.9,1.5,10.8,16.5,2.7,0.6,3.3,0.097,0.4,-1.1,-0.7,0.5,10,32.6,57.4,23.8,81.6,6.2,2.2,0.9,0.8,1.9,1.4,14.4,1,25,60,50,50,5,3,1,1,2,3,8,29,26.1,57.6,35.9,61.5,5.8,1.7,0.2,0.7,1.8,1.1,11.1,13.5,22.5,19,25
3/1/2023,MEM,HOU,Road,PG,Ja Morant,23,51,51,32.6,9.7,20.8,0.464,1.6,5.2,0.311,8.1,15.6,0.515,0.503,6.3,8.5,0.743,1.1,4.9,6,8.2,1.1,0.3,3.5,1.7,27.2,23.7,0.555,0.249,0.407,3.6,15.7,9.6,41.5,1.6,0.7,12.4,35.2,3.1,2.3,5.5,0.158,5.5,0.6,6.1,3.4,9,32.3,46.2,27.3,71.4,7.3,7.9,0.1,1.4,1.6,3.2,27.1,1,31,65.4,83.3,76.9,4,8,2,1,2,3,49,25,32.9,47,30.2,75.9,5.1,8,0.2,0.9,1.6,3.8,26.2,27.5,42.5,20,34
3/1/2023,MEM,HOU,Road,C,Jaren Jackson Jr.,23,43,43,27.3,6,12.1,0.493,1.5,4.4,0.346,4.4,7.7,0.577,0.556,3.3,4.2,0.788,1.7,4.9,6.7,0.8,1.1,3.3,1.6,3.4,16.7,21.2,0.601,0.362,0.345,6.6,18.9,12.7,4.5,1.9,10.7,10.1,23.2,1.7,2.7,4.4,0.18,0.5,2.8,3.4,1.6,9,29.2,48.4,26.7,81.8,6.6,0.7,3.6,1.3,3.9,1.6,17.4,,,,,,,,,,,,,19,26.8,47.1,34.6,81.8,6.5,0.9,2.2,0.7,3.4,1.7,15.8,16.5,24.5,17,21
3/1/2023,MEM,HOU,Road,PF,Xavier Tillman Sr.,24,41,10,15.9,2.4,4,0.604,0.1,0.3,0.273,2.3,3.7,0.627,0.613,0.8,1.5,0.517,1.9,2.4,4.3,1.2,0.8,0.4,0.6,1.3,5.7,17.5,0.609,0.067,0.366,12.6,15.6,14.1,10.1,2.4,2.4,10.8,13.4,1.3,1.1,2.4,0.178,0.5,1.7,2.2,0.7,10,26.1,61,0,52.2,6.6,2.5,0.7,1.2,2.4,1,8.4,1,7,0,0,0,2,0,0,0,1,0,0,17,15.2,64.3,40,56.5,4.2,1,0.5,0.9,1.2,0.5,5.1,9.5,18.5,4,12
3/1/2023,MEM,HOU,Road,SG,Desmond Bane,24,38,38,31.1,7.5,16.1,0.465,2.9,7.1,0.413,4.6,9,0.506,0.556,3.3,3.6,0.899,0.7,4.3,5,4.1,1.1,0.4,2.1,2.4,21.1,19.2,0.598,0.44,0.226,2.4,14.4,8.4,19.9,1.6,1.1,10.8,26.1,2.2,1.7,3.9,0.157,3.4,0.5,4,1.8,10,31,48.7,38.2,92.3,4.7,3.8,0.7,1.7,2.3,1.9,19.8,1,33,18.8,30,100,6,7,0,2,2,3,14,18,31.4,45.6,41.2,90,5.9,4,0.3,0.8,2.6,2.1,21.5,20.5,29.5,30,45
3/1/2023,MEM,HOU,Road,SF,Dillon Brooks,27,55,55,30.3,5.5,14,0.389,1.8,5.7,0.313,3.7,8.3,0.442,0.453,1.8,2.3,0.79,0.7,2.6,3.3,2.5,0.9,0.2,1.5,3.3,14.5,9,0.483,0.41,0.161,2.3,9.1,5.7,11.6,1.3,0.5,8.9,22.3,-0.8,1.9,1.1,0.031,-3.8,-0.5,-4.4,-1,9,28.9,34.9,28.2,85.7,2.4,1.8,0.2,1,3.2,0.9,9,,,,,,,,,,,,,26,31.2,39.6,33.9,80,3.7,2.6,0.1,1,3.4,1.4,16.3,11.5,17.5,16,21
3/1/2023,MIA,PHI,Home,SG,Tyler Herro,23,48,48,35.4,7.4,17.1,0.432,3,8.2,0.371,4.4,8.9,0.488,0.521,2.6,2.9,0.92,0.5,5.2,5.7,4.3,0.9,0.3,2.4,1.7,20.5,15.5,0.557,0.479,0.167,1.5,17.8,9.3,20.5,1.2,0.9,11.5,25.9,0.6,2.1,2.7,0.077,1.4,-0.4,1,1.3,8,38.3,40.9,36.2,91.7,5.3,4.3,0.5,0.6,2.1,2.1,21.6,1,35,23.1,22.2,0,3,2,0,1,1,0,8,21,34.8,42.5,36.1,89.8,5.9,4.5,0.5,1,1.5,2.3,19.5,19.5,27.5,11,18
3/1/2023,MIA,PHI,Home,C,Bam Adebayo,25,57,57,35,8.4,15.7,0.536,0,0.2,0.083,8.4,15.5,0.543,0.537,4.4,5.5,0.8,2.6,7.2,9.8,3.2,1.2,0.8,2.5,2.8,21.2,20.7,0.587,0.013,0.353,8.2,24.8,16.1,16.3,1.7,2.3,12.3,26,2.8,3.3,6,0.145,0.9,1,1.9,2,10,34.8,52.1,0,84.6,9,3.8,0.7,1.5,2.6,2.2,20.7,1,32,28.6,0,83.3,7,2,1,1,3,5,13,27,35.1,53.9,0,81.4,10,3,0.7,1,2.9,2.4,21,17.5,28.5,20,30
3/1/2023,MIA,PHI,Home,SF,Max Strus,26,60,27,29.9,4.3,10.7,0.399,2.5,7.6,0.336,1.8,3.2,0.55,0.517,1.2,1.3,0.875,0.7,2.8,3.6,2.2,0.6,0.2,1,2.2,12.3,10.7,0.542,0.703,0.124,2.7,11.5,6.9,11.1,1,0.6,7.9,18.1,0.9,1.8,2.7,0.071,-1.2,-0.7,-1.8,0.1,10,29.3,39.8,32.4,82.4,3.2,2.3,0.1,0.2,2.8,0.8,11.6,1,24,44.4,37.5,100,1,0,0,0,3,0,13,27,30.4,41,34.2,84.4,3.7,2.1,0.1,0.6,2.2,0.8,12.3,8.5,12.5,13,20
3/1/2023,MIA,PHI,Home,PG,Gabe Vincent,26,48,14,26.3,3.4,8.6,0.396,1.8,5.4,0.327,1.6,3.2,0.513,0.499,1.2,1.4,0.877,0.4,1.9,2.3,2.5,0.9,0.1,1.5,2.5,9.8,8.9,0.531,0.628,0.157,1.7,8.6,5,14.2,1.7,0.3,13.7,17.9,-0.3,1.4,1.1,0.042,-3.3,-0.1,-3.5,-0.5,10,32.2,36.7,31.4,89.5,2.8,2.3,0.1,1.1,3,1.7,11.1,1,30,41.7,50,0,3,1,0,0,3,0,14,23,28.4,40.8,34.4,90,2.4,2.9,0.2,1,2.2,1.9,11.2,10.5,14.5,4,6
3/1/2023,MIA,PHI,Home,SF,Jimmy Butler,33,47,47,33.4,7.2,14,0.518,0.5,1.7,0.321,6.7,12.3,0.544,0.537,6.9,8.2,0.844,2.2,3.7,5.9,5.1,2,0.3,1.7,1.3,21.9,25.9,0.623,0.119,0.584,7.2,13.6,10.3,25.9,2.9,1,9,25.5,5.7,2.5,8.1,0.249,5.6,2.2,7.8,3.9,10,31.6,50.4,50,86.4,5.7,5.6,0.3,1.4,0.9,1.9,21.6,1,32,64.3,100,66.7,11,9,0,4,1,3,23,22,33.9,50.6,30,89.6,6.5,5,0.3,1.9,1.2,1.3,23.2,21.5,32.5,16,22
3/1/2023,PHI,MIA,Road,PF,Tobias Harris,30,56,56,33.7,6.1,12.2,0.498,1.8,4.7,0.38,4.3,7.5,0.572,0.571,1.4,1.6,0.856,0.9,4.9,5.8,2.5,1,0.5,1.3,2,15.3,14.8,0.593,0.386,0.132,3.3,16.8,10.1,11.5,1.5,1.5,9,18.7,2.1,2.3,4.4,0.111,0.4,0,0.5,1.2,10,32.8,44.1,37.5,81.8,4.2,1.7,0.4,0.9,1.3,0.8,10.6,1,34,25,0,0,5,1,0,1,3,2,2,25,32.8,47,33,83.3,5.4,2.7,0.6,1.4,2,1.2,14.3,14.5,21.5,18,29
3/1/2023,PHI,MIA,Road,SG,James Harden,33,44,44,36.7,6.5,14.5,0.45,2.9,7.3,0.393,3.7,7.3,0.508,0.548,5.6,6.5,0.864,0.5,5.6,6.2,10.7,1.3,0.6,3.4,2,21.6,22.5,0.62,0.502,0.448,1.8,17.8,9.9,44.7,1.7,1.5,16.5,25.3,4.7,2.1,6.8,0.202,5.4,0.7,6.1,3.3,10,36.5,45.2,38.6,86.3,5.4,9.8,0.8,1.4,1.4,3,22.2,1,39,35.7,37.5,87.5,6,12,0,2,1,4,20,18,35.7,45.5,37.3,91.2,5.9,10.3,0.6,1.1,2,3.3,21,22.5,38.5,23,35
3/1/2023,PHI,MIA,Road,PF,P.J. Tucker,37,58,58,26.2,1.3,2.9,0.435,0.7,1.7,0.426,0.5,1.2,0.449,0.562,0.3,0.4,0.864,1.3,2.8,4.1,0.8,0.5,0.2,0.7,2.4,3.6,5.8,0.584,0.594,0.129,6.1,12.3,9.2,3.9,0.9,0.8,17.5,6.4,0.7,1.4,2.1,0.067,-3.3,0.1,-3.2,-0.4,10,26.2,57.1,56.5,75,4.8,0.6,0.1,0.4,2,0.5,5.6,1,33,100,100,100,4,0,0,2,2,1,8,24,25.3,51.3,44.7,80,3.6,0.6,0.3,0.3,2.3,0.7,4.3,4.5,10.5,5,9
3/1/2023,POR,NOP,Home,C,Drew Eubanks,25,59,16,19.7,2.5,3.7,0.681,0.1,0.1,0.429,2.4,3.5,0.689,0.688,1,1.5,0.655,1.7,3.4,5.1,1.2,0.5,1.2,0.8,2.2,6,15.9,0.696,0.032,0.403,9.9,19.9,14.9,8.5,1.2,5.2,15.3,11.3,2.4,1.2,3.6,0.148,-0.7,1,0.3,0.7,10,23.8,56.9,0,62.5,7,2,1,0.4,3,0.7,7.3,1,27,75,0,0,8,3,0,0,3,0,6,31,19.6,66.7,50,69.4,5.1,1.1,1.4,0.5,2.1,0.8,6.4,7.5,17.5,2,7
3/1/2023,POR,NOP,Home,PF,Jerami Grant,28,56,56,35.6,7,14.6,0.48,2.2,5.6,0.399,4.8,9,0.531,0.557,4.4,5.4,0.81,0.8,3.5,4.4,2.3,0.8,0.8,1.8,2.4,20.7,16.4,0.608,0.383,0.373,2.8,11.4,7.1,9.9,1.1,1.9,9.8,23.1,3.2,1.1,4.2,0.101,1.4,-1.3,0,1,7,36.9,41.9,22.9,86.4,4.9,2,0.6,0.4,3,2.4,16.9,1,42,50,50,60,8,4,1,4,3,2,27,29,35.7,48.7,39.1,81.4,4.3,1.9,1,0.8,2.7,2,19.7,19.5,27.5,28,35
3/1/2023,POR,NOP,Home,PG,Damian Lillard,32,48,48,36.2,9.7,20.6,0.471,4.3,11.3,0.38,5.4,9.3,0.58,0.575,8.4,9.1,0.92,0.7,3.6,4.3,7.2,0.9,0.3,3.1,1.9,32.1,27.3,0.651,0.547,0.442,2.2,11.5,6.9,34.5,1.2,0.7,11.3,33.5,7.6,0.8,8.4,0.232,8.6,-1.3,7.4,4.1,9,37.1,49.5,41.3,96.8,5.4,6.7,0.1,0.9,1.8,3.3,38.1,,,,,,,,,,,,,28,35.8,48.5,39.2,95,4.3,7.4,0.4,0.9,1.7,3,33.9,34.5,48.5,41,49
3/1/2023,NOP,POR,Road,SF,Herbert Jones,24,46,46,28.7,3.3,7.6,0.44,0.7,2.6,0.28,2.6,5,0.522,0.487,2,2.7,0.748,1.3,2.5,3.9,2.2,1.6,0.7,1.3,3.2,9.4,11.3,0.536,0.337,0.351,5.2,10,7.6,10,2.7,2.2,12.6,14.9,0.6,1.8,2.3,0.085,-2.6,1.7,-0.9,0.4,10,31.1,43.5,20,64.3,4.1,2.3,0.7,1.7,2.7,1.3,7.3,1,34,50,0,100,3,2,0,0,2,1,10,24,27.3,48.4,28.6,75,3.9,2.5,0.6,1.7,2.9,1,10.3,9.5,15.5,7,14
3/1/2023,NOP,POR,Road,SF,Brandon Ingram,25,27,27,32.7,8.2,17.9,0.459,1.7,4.1,0.405,6.5,13.7,0.474,0.505,4.9,5.5,0.879,0.4,4.6,5,4.7,0.7,0.4,3.3,2.6,22.9,16.9,0.564,0.23,0.309,1.5,15.9,8.7,23.5,1,1.3,13.8,30.7,0.4,0.9,1.2,0.067,0.9,-0.9,0.1,0.5,9,34.9,49,41.7,87.7,5,4.4,0.1,0.2,3.3,3.6,28.3,1,31,50,50,0,5,2,0,0,6,5,14,13,33.4,45.4,47.8,88.9,5.7,4.7,0.5,0.4,2.8,3.5,23.4,25.5,36.5,40,51
3/1/2023,NOP,POR,Road,SG,CJ McCollum,31,55,55,35,7.9,18.1,0.434,2.8,7.4,0.377,5.1,10.7,0.474,0.511,2.4,3.1,0.788,0.8,3.5,4.3,5.9,0.9,0.6,2.6,2,21,15.8,0.538,0.407,0.171,2.5,11.2,6.8,26,1.3,1.5,11.8,26.8,1,1.8,2.8,0.071,1.8,-0.9,0.9,1.4,9,34,46.3,31.6,77.8,3.3,6.1,0.3,0.7,3,2.2,19.4,1,38,35.3,14.3,0,7,7,2,2,2,5,13,26,35.3,42.2,34.6,77.1,4.2,5.3,0.6,0.8,2,2.7,20.2,20.5,30.5,24,38
3/1/2023,MIL,ORL,Home,SG,Grayson Allen,27,57,55,27.6,3.4,7.7,0.441,2,4.9,0.402,1.4,2.8,0.509,0.569,1.7,1.9,0.897,0.9,2.5,3.3,2.4,0.8,0.2,1.1,1.6,10.5,12.4,0.613,0.639,0.243,3.3,9,6.3,11.6,1.4,0.5,11.5,14.7,2.3,1.9,4.2,0.129,-0.6,0.7,0.2,0.8,10,28.5,42.9,40.4,83.3,2.5,1.4,0,0.6,2.1,1,9.9,,,,,,,,,,,,,30,27.2,46.9,45.2,89.3,3.5,2.4,0.1,1,1.5,0.9,11.5,9.5,14.5,12,21
3/1/2023,MIL,ORL,Home,SG,Pat Connaughton,30,43,26,25.1,2.9,7.5,0.389,2,5.8,0.347,0.9,1.8,0.526,0.522,0.4,0.7,0.607,0.8,4.2,5,1.3,0.7,0.1,0.6,1.1,8.3,10.2,0.528,0.765,0.086,3.5,16.6,10.3,6.9,1.3,0.5,6.9,14.1,0.5,1.5,2,0.091,-1.3,0.5,-0.8,0.3,8,25.9,42,33.3,100,5.8,1.5,0.3,0.8,1.4,0.6,7,1,22,22.2,25,50,4,0,0,1,0,0,7,20,24.1,38.4,33.3,75,4.7,1.2,0.3,0.8,0.9,0.6,7.5,8.5,14.5,10,18
3/1/2023,MIL,ORL,Home,PG,Jrue Holiday,32,50,48,32.9,7.5,15.9,0.47,2.4,6.3,0.382,5.1,9.6,0.529,0.547,2.3,2.7,0.859,1.2,4,5.2,7.1,1.2,0.4,3,1.9,19.7,19.1,0.576,0.399,0.17,3.9,12,8.1,33.8,1.8,0.9,14.8,25.6,2.7,2.4,5.1,0.148,2.8,0.2,3.1,2.1,10,33.5,50.6,42.5,89.5,4.8,6.7,0.1,0.8,1.7,2.2,21,1,35,41.7,16.7,100,8,10,0,2,3,6,17,26,32.5,49.4,44.6,82.4,4.9,6.6,0.4,1.3,1.8,2.7,21,18.5,29.5,23,36
3/1/2023,MIL,ORL,Home,PF,Giannis Antetokounmpo,28,49,49,32.4,11.2,20.8,0.539,0.8,2.9,0.273,10.4,17.9,0.582,0.558,8.1,12.6,0.643,2.3,9.8,12.1,5.3,0.8,0.8,3.9,3.3,31.3,28.4,0.594,0.14,0.605,7.6,30.2,19.3,31.7,1.1,1.9,13,39.2,3.5,3.1,6.6,0.198,5.5,2.6,8,4,9,28,55.2,26.1,62.5,11.6,5.9,0.4,0.6,2.6,3.3,29,1,33,57.1,50,72.7,13,5,2,1,4,4,34,25,32.2,56.5,25,65.9,11.6,5.2,0.7,0.8,3.1,3.9,34.2,32.5,50.5,31,44
3/1/2023,MIL,ORL,Home,C,Brook Lopez,34,60,60,30.3,5.6,11.1,0.508,1.8,4.9,0.37,3.8,6.2,0.617,0.59,1.6,2.1,0.766,2,4.7,6.7,1.2,0.5,2.4,1.4,2.5,14.7,17.2,0.612,0.44,0.193,7.1,15.5,11.4,5.8,0.7,6.6,10.1,18.5,2.6,3.2,5.8,0.153,0.3,1.4,1.7,1.7,10,30.2,56.3,33.3,68.8,8.4,0.9,1.9,0.2,2.5,1,16.2,,,,,,,,,,,,,31,29.1,52.1,36.5,79.7,6.5,1.2,2.6,0.4,2.5,1.3,14.1,13.5,21.5,18,23
3/1/2023,ORL,MIL,Road,PF,Paolo Banchero,20,55,55,33.7,6.5,15.5,0.421,1.1,4.1,0.274,5.4,11.4,0.474,0.457,5.7,7.6,0.754,1.2,5.5,6.6,3.6,0.9,0.5,2.7,2.2,19.9,15.1,0.528,0.262,0.492,3.9,18.4,11.2,16.7,1.3,1.4,12.4,27.5,0,2,2,0.052,-0.7,-0.7,-1.4,0.3,10,33.5,38.6,3.7,72.9,7.4,3.3,0.4,0.5,1.7,2.2,17,1,33,25,0,80,12,7,1,1,2,4,20,28,34,42.3,28.4,73.8,6.2,3.5,0.6,1.1,2.2,2.8,20.1,19.5,29.5,9,21
3/1/2023,ORL,MIL,Road,PG,Jalen Suggs,21,37,14,23,3.3,8.1,0.411,1.1,3.7,0.304,2.2,4.4,0.503,0.482,1.6,2.2,0.707,0.9,1.9,2.8,3.3,1.2,0.5,1.9,2.4,9.4,12.1,0.516,0.462,0.274,4.7,9.2,6.9,21.1,2.5,2.2,17.1,20.5,-0.2,1,0.8,0.044,-2.1,0.8,-1.3,0.2,9,23.6,42.1,37.5,73.7,2.9,2,0.8,1,2.1,1.4,10,,,,,,,,,,,,,19,21.4,40,28.4,77.8,2.7,3.1,0.5,1.5,2,1.8,9.3,9.5,14.5,6,13
3/1/2023,ORL,MIL,Road,SF,Franz Wagner,21,61,61,33.2,6.9,14.1,0.485,1.7,4.6,0.369,5.2,9.5,0.541,0.545,3.4,4.1,0.833,0.9,3.1,4,3.5,0.9,0.2,2.1,2.3,18.8,16,0.591,0.324,0.293,3.1,10.6,6.8,16.8,1.4,0.6,11.6,23.5,2.6,1.6,4.2,0.1,0.5,-0.6,-0.1,1,10,33.3,45.9,38.6,78.6,3.9,3.4,0.2,1,3,2,14.1,1,36,61.5,33.3,100,6,2,0,0,2,3,25,31,33.1,45.8,37.2,78.3,4,3,0.2,1.1,2.7,2.3,17.7,16.5,22.5,18,20
3/1/2023,ORL,MIL,Road,PG,Cole Anthony,22,42,3,24.7,4.1,9.4,0.435,1.1,3.2,0.333,3,6.2,0.488,0.492,2.5,2.8,0.89,0.6,3.9,4.5,4.1,0.6,0.6,1.5,2.5,11.8,15.4,0.553,0.342,0.299,2.7,18,10.4,24.8,1.1,2.4,12.4,21.2,1.2,1.1,2.3,0.106,0.4,0.7,1.1,0.8,8,21.6,45.1,36.8,84.2,4.4,4.5,1,0.3,2.4,1.4,10.9,1,21,0,0,0,4,1,0,2,1,0,0,22,24.9,41.3,33.3,88.2,4.5,3.5,0.7,0.7,2.5,1.5,11.1,9.5,15.5,28,39
3/1/2023,ORL,MIL,Road,C,Wendell Carter Jr.,23,42,39,29.7,5.5,10.7,0.517,1.2,3.6,0.34,4.3,7.1,0.605,0.573,2.8,3.7,0.739,2.2,6.6,8.7,2.5,0.4,0.6,2.2,3,15,16.5,0.609,0.334,0.35,8.3,25.1,16.7,13.2,0.7,1.9,15.2,21.2,1.5,1.4,2.9,0.111,0.2,-0.1,0.1,0.7,9,28.6,51.5,33.3,65.8,8.8,2.1,0.3,0.6,2.9,2.3,15.2,,,,,,,,,,,,,21,30.5,52.8,32.5,73.7,9.2,2.5,0.5,0.4,3,2,15.8,14.5,24.5,19,29
3/1/2023,ORL,MIL,Road,PG,Markelle Fultz,24,41,41,29.2,5.4,10.9,0.5,0.4,1.3,0.309,5,9.5,0.527,0.519,1.9,2.4,0.786,1.3,2.8,4,5.5,1.5,0.4,2.3,2,13.2,16.2,0.552,0.123,0.22,4.9,10.7,7.8,29.2,2.5,1.3,16.4,21.1,0.9,1.4,2.3,0.091,-0.4,0.8,0.4,0.8,10,32.4,51.2,25,96,4.9,5.1,0.4,1.6,2.2,2.3,16,1,32,44.4,50,100,5,2,0,2,2,2,20,21,30.6,52.7,29.6,78,4.1,5.9,0.3,1.5,1.8,2.3,14.3,14.5,24.5,21,33
3/1/2023,ORL,MIL,Road,C,Moritz Wagner,25,41,14,21,3.6,7.4,0.492,1,3.1,0.318,2.6,4.2,0.621,0.559,2.9,3.4,0.855,1.3,3.3,4.6,1.7,0.7,0.2,1.2,2.7,11.1,17.4,0.628,0.426,0.455,7.2,17.8,12.5,12.3,1.6,1,12.3,20.9,1.8,1,2.7,0.152,0.6,0.3,0.9,0.6,10,19.1,47.1,34.5,81.1,2.7,1.6,0.3,0.7,1.9,0.8,10.6,1,32,70,0,100,12,4,0,1,6,2,19,22,19.8,46.4,28.8,84.3,4.5,1.3,0.2,0.7,2.2,1.2,10.5,9.5,15.5,2,6
3/1/2023,ORL,MIL,Road,SG,Gary Harris,28,33,27,24.8,3,6.3,0.471,1.9,4.2,0.446,1.1,2.1,0.522,0.62,0.8,0.8,0.893,0.5,1.6,2.1,1.2,0.9,0.2,0.7,2,8.6,11,0.642,0.668,0.135,2.2,7.5,4.9,6.9,1.8,0.6,9.1,12.8,1.1,0.7,1.7,0.102,-1.1,0.5,-0.6,0.3,9,26.7,39.2,41.9,100,2.4,1.3,0,1.2,1.9,0.3,7,,,,,,,,,,,,,18,25,47.7,46.7,100,2,1.2,0.2,0.8,2.3,0.7,8.2,7.5,10.5,3,8
3/1/2023,LAL,OKC,Road,PF,Jarred Vanderbilt,23,6,4,23.3,3.2,5.3,0.594,0.2,0.5,0.333,3,4.8,0.621,0.609,1.3,1.3,1,3,5.7,8.7,2.2,1.5,0.3,1.3,2,7.8,19,0.662,0.094,0.25,14.1,24.9,19.7,12.4,3,1.2,18.4,13.1,0.3,0.2,0.5,0.186,0.9,3,3.9,0.2,7,22.6,55.9,25,100,9,2.1,0.4,1.4,2,1.1,6.7,,,,,,,,,,,,,29,25.9,53.6,30.3,73.9,8.4,2.7,0.3,1.3,2.7,1.6,9.2,11.5,25.5,7,12
3/1/2023,LAL,OKC,Road,SF,Troy Brown Jr.,23,56,32,24,2.6,6.1,0.426,1.2,3.5,0.354,1.4,2.6,0.524,0.528,0.5,0.5,0.963,0.9,3.3,4.2,1.1,0.7,0.1,0.7,1.5,6.9,9.1,0.547,0.574,0.079,4.2,14,9.3,5.6,1.4,0.5,10,12.2,0.4,1.2,1.7,0.06,-2.3,0.4,-1.9,0,10,23.4,43.5,38.2,100,4.4,1.3,0,0.7,1.9,0.6,6.9,1,22,66.7,50,0,6,1,0,1,1,0,9,30,23.7,44.3,37.3,93.3,4,1.1,0.1,0.7,1.4,0.8,7.3,8.5,16.5,19,24
